X1,year,team,games,wins,ot.wins,ot.losses,goals,goals.against,points,team.dps,team.ops,team.gps,dps.avg,ops.avg,gps.avg,team.ps,dps.prop,dps.prop.adj,ops.prop,ops.prop.adj,dps.full.prop,dps.full.prop.adj,champ
240,2014,LAK,26,16,5,2,88,70,29,11.95610567673559,28.866872146221375,3.8090566130298265,0.4598502183359842,1.1102643133162067,0.14650217742422408,44.63203443598679,0.26788170935572203,-0.10531710637232317,0.6467747327902675,0.15002071732479305,0.35322526720973246,-0.15002071732479305,1
241,2015,WPG,4,0,0,1,9,16,1,0.2488128156042761,1.6723935334462352,0.21856182844162425,0.062203203901069024,0.4180983833615588,0.05464045711040606,2.1397681774921358,0.11628026728385653,-0.24672745239205524,0.7815769722336576,0.2631207718396382,0.21842302776634226,-0.26312077183963833,0
242,2015,PIT,5,1,0,2,8,11,4,2.548430846218944,0.37569128691489934,0.81345775942886,0.5096861692437888,0.07513825738297987,0.162691551885772,3.737579892562703,0.6818398320501428,0.318832112374231,0.10051725921965603,-0.41793894117436337,0.8994827407803441,0.4179389411743635,0
243,2015,OTT,6,2,0,2,12,12,6,3.3165183209536275,1.8818770310728452,1.7760837329631503,0.5527530534922712,0.3136461718454742,0.2960139554938584,6.974479084989623,0.4755220111121119,0.11251429143620012,0.26982330983298736,-0.24863289056103205,0.7301766901670127,0.2486328905610321,0
244,2015,STL,6,2,0,0,14,17,4,3.3735211001250276,3.808924225266218,0.36436323646066204,0.5622535166875046,0.6348207042110363,0.06072720607677701,7.546808561851908,0.44701294228897215,0.08400522261306037,0.5047066179099616,-0.013749582484057776,0.49529338209003837,0.013749582484057776,0
245,2015,VAN,6,2,0,0,14,18,4,2.345949498754891,4.845272356217237,0.3500543105934952,0.3909915831258151,0.8075453927028727,0.058342385098915865,7.541276165565622,0.3110812344290983,-0.05192648524681348,0.6425003208795529,0.12404412048553348,0.3574996791204471,-0.12404412048553348,0
246,2015,NSH,6,2,0,2,21,19,6,1.3836283661622137,5.646267908840956,0.7313450998774075,0.2306047276937023,0.9410446514734927,0.12189084997956791,7.761241374880577,0.17827410582028236,-0.18473361385562942,0.7274954657530974,0.20903926535907802,0.2725045342469025,-0.20903926535907807,0
247,2015,DET,7,3,0,1,15,17,7,3.6811567407825154,3.008298276583411,1.0229479159154833,0.5258795343975022,0.429756896654773,0.14613541655935475,7.7124029332814095,0.47730347760970615,0.11429575793379437,0.39005979104147576,-0.12839640935254365,0.6099402089585243,0.1283964093525437,0
248,2015,NYI,7,3,1,1,15,16,6,3.290984836841403,3.959468293424219,1.2203736839258672,0.4701406909773433,0.5656383276320313,0.17433909770369532,8.47082681419149,0.38850810068834063,0.025500381012428852,0.46742406382229124,-0.05103213657172817,0.5325759361777087,0.051032136571728115,0
249,2015,MIN,10,4,0,0,24,27,8,4.610289434633383,6.621506289605736,1.0063944526573885,0.46102894346333834,0.6621506289605736,0.10063944526573884,12.23819017689651,0.376713334896264,0.01370561522035224,0.5410527368749296,0.0225965364809102,0.45894726312507017,-0.022596536480910423,0
250,2015,CGY,11,5,1,1,27,33,10,3.829124677398283,8.463987086176605,1.3601896589024305,0.3481022433998439,0.7694533714706004,0.12365360535476641,13.65330142247732,0.28045412306611983,-0.08255359660979195,0.6199223780588636,0.10146617766484423,0.3800776219411363,-0.10146617766484428,0
251,2015,MTL,12,6,2,1,25,29,11,5.743355629807281,6.194951908291357,1.6774176101536018,0.47861296915060675,0.5162459923576131,0.13978480084613348,13.61572514825224,0.4218178295516282,0.05881010987571644,0.454985088259259,-0.06347111213476042,0.545014911740741,0.06347111213476042,0
252,2015,WSH,14,7,1,3,28,28,16,8.335123604634791,5.829093604793187,2.957271534939066,0.5953659717596279,0.4163638289137991,0.21123368106707613,17.121488744367042,0.4868223627677845,0.12381464309187273,0.3404548337953938,-0.1780013665986256,0.6595451662046063,0.17800136659862575,0
253,2015,NYR,19,11,4,1,45,41,19,9.81127638232184,14.159476677632199,3.175833363380689,0.5163829674906232,0.745235614612221,0.1671491243884573,27.14658642333473,0.3614184203244147,-0.0015892993514970977,0.5215932661596436,0.003137065765624225,0.47840673384035637,-0.003137065765624225,0
254,2015,ANA,16,11,3,3,57,42,22,6.697486597595725,25.248195835049547,1.8835409605538334,0.41859291234973284,1.5780122396905967,0.11772131003461458,33.8292233931991,0.19797931864265506,-0.16502840103325672,0.7463427564265441,0.22788655603252472,0.253657243573456,-0.2278865560325246,0
255,2015,TBL,26,14,3,0,65,62,25,12.898210467044542,19.530398604713728,3.3273396372683353,0.4960850179632516,0.7511691771043741,0.1279746014333975,35.75594870902661,0.36072907957238404,-0.0022786401035277404,0.546213967461679,0.027757767067659644,0.4537860325383207,-0.027757767067659866,0
256,2015,CHI,23,16,4,1,69,60,29,9.238760003600076,24.023625419994872,4.23759307168097,0.4016852175478294,1.0445054530432554,0.18424317702960738,37.49997849527592,0.24636707471082775,-0.11664064496508403,0.6406303785753173,0.12217417818129794,0.35936962142468265,-0.12217417818129794,1
257,2016,DET,5,1,0,0,8,12,2,2.6717090005092947,0.2541809577235322,0.6906153715202957,0.5343418001018589,0.05083619154470644,0.13812307430405915,3.6165053297531227,0.7387543379319937,0.29517438001165064,0.07028358444058581,-0.34540249787629984,0.9297164155594142,0.34540249787629984,0
258,2016,NYR,5,1,0,0,10,21,2,0.4787220862049992,2.1919847385386806,0.0789408728564521,0.09574441724099983,0.43839694770773613,0.01578817457129042,2.749647697600132,0.17410306295705577,-0.2694768949632873,0.7971874871285604,0.3815014048116747,0.2028125128714397,-0.38150140481167466,0
259,2016,LAK,5,1,1,0,11,16,1,1.6347305249509414,2.8968825710000865,0.2286845876983784,0.3269461049901883,0.5793765142000173,0.04573691753967568,4.760297683649406,0.343409306221728,-0.10017065169861511,0.6085507175213543,0.19286463520446862,0.39144928247864585,-0.1928646352044685,0
260,2016,PHI,6,2,0,0,6,14,4,2.8593488514988397,-2.306378672781971,1.0303284456827966,0.4765581419164733,-0.38439644546366186,0.17172140761379942,1.5832986243996652,1.805944126669731,1.3623641687493877,-1.4566921471661571,-1.8723782294830427,2.4566921471661574,1.8723782294830431,0
261,2016,FLA,6,2,0,3,14,15,7,2.627268707963887,2.0216253424311796,1.4644250690775091,0.4378781179939812,0.3369375570718633,0.24407084484625152,6.113319119472576,0.4297614203706993,-0.013818537549643795,0.33069193721488477,-0.08499414510200087,0.6693080627851152,0.08499414510200087,0
262,2016,MIN,6,2,1,0,17,21,3,1.3884811741067768,5.082375752767068,0.13581145456700952,0.23141352901779613,0.847062625461178,0.02263524242783492,6.606668381440854,0.21016359440822452,-0.23341636351211859,0.7692796821835711,0.3535935998666855,0.230720317816429,-0.35359359986668537,0
263,2016,ANA,7,3,0,0,18,14,6,4.488196475141563,4.711432470477355,1.207598165707232,0.6411709250202232,0.673061781496765,0.17251402367246174,10.40722711132615,0.4312576661517335,-0.012322291768609606,0.45270775972111904,0.0370216774042334,0.5472922402788808,-0.037021677404233566,0
264,2016,CHI,7,3,1,1,20,19,6,2.8058967480675023,5.682742548928062,0.7813617780614315,0.40084239258107174,0.8118203641325803,0.11162311115163306,9.270001075056996,0.3026856982376618,-0.14089425968268132,0.6130250150907477,0.19733893277386205,0.3869749849092523,-0.19733893277386205,0
265,2016,NYI,11,5,3,2,26,32,9,4.115478053624068,6.069287680471183,2.0963512875417107,0.37413436851127896,0.5517534254973803,0.19057738977651917,12.281117021636963,0.33510616716487507,-0.10847379075546804,0.4941967143361851,0.07851063201929948,0.5058032856638148,-0.07851063201929953,0
266,2016,WSH,12,6,1,2,29,22,13,7.724924329050994,7.497999801442399,2.6381474099541635,0.6437436940875828,0.6248333167868666,0.21984561749618028,17.861071540447558,0.4325006095831037,-0.011079348337239392,0.41979563121186153,0.00410954889497589,0.5802043687881383,-0.004109548894976056,0
267,2016,NSH,14,7,2,0,31,43,12,5.3575453783458835,5.580690305866107,1.4244772197209263,0.38268181273899166,0.39862073613329335,0.10174837283720903,12.362712903932916,0.4333632447811275,-0.010216713139215627,0.4514130797367896,0.03572699741990398,0.5485869202632104,-0.03572699741990393,0
268,2016,DAL,13,7,1,2,35,42,15,4.215411587920169,10.6581904632692,0.7220563145159469,0.324262429840013,0.8198608048668615,0.055542793424303606,15.595658365705315,0.2702939170038383,-0.1732860409165048,0.6834075364658183,0.26772145414893267,0.3165924635341817,-0.26772145414893267,0
269,2016,STL,20,10,2,2,57,56,20,8.885091023376862,17.252127831971972,3.02563820909953,0.4442545511688431,0.8626063915985986,0.1512819104549765,29.162857064448364,0.3046714868759698,-0.13890847104437332,0.5915787946923611,0.17589271237547544,0.40842120530763887,-0.1758927123754755,0
270,2016,TBL,17,11,3,1,48,40,20,8.332255462262099,16.63076780098067,3.5659239154111395,0.4901326742507117,0.978280458881216,0.20976023031830232,28.528947178653908,0.29206319497469946,-0.15151676294564365,0.582943622028374,0.16725753971148838,0.417056377971626,-0.16725753971148838,0
271,2016,SJS,24,14,1,4,75,56,31,12.671097768715091,25.9333405250097,3.6303465776259154,0.5279624070297955,1.0805558552087375,0.15126444073441314,42.234784871350705,0.30001568155992503,-0.14356427636041807,0.6140280009476542,0.19834191863076855,0.3859719990523459,-0.19834191863076844,0
272,2016,PIT,24,16,4,3,73,55,31,12.678658371098427,27.1825903867478,3.383198481350089,0.5282774321291012,1.1326079327811585,0.14096660338958703,43.24444723919632,0.293185811833123,-0.15039414608722013,0.6285799015164607,0.21289381919957506,0.37142009848353924,-0.21289381919957512,1
273,2017,CHI,4,0,0,1,3,13,1,1.2128577537388958,-1.8601639097415115,0.369198592404593,0.30321443843472395,-0.46504097743537787,0.09229964810114825,-0.27810756359802263,-4.361110277072376,-4.440610265335721,6.688649117181858,5.802461078854359,-5.688649117181858,-5.802461078854359,0
274,2017,CGY,4,0,0,1,9,14,1,0.9090797401850904,1.3775001671913103,0.23695276453092018,0.2272699350462726,0.3443750417978276,0.059238191132730045,2.5235326719073212,0.3602409234900039,0.28074093522665894,0.5458618319176254,-0.3403262064098739,0.4541381680823745,0.3403262064098738,0
275,2017,MIN,5,1,0,2,8,11,4,3.088460330654153,0.31224311784928105,0.7135330451678021,0.6176920661308306,0.06244862356985621,0.14270660903356042,4.114236493671236,0.7506764220785573,0.6711764338152124,0.07589333241528337,-0.8102947059122159,0.9241066675847166,0.8102947059122159,0
276,2017,CBJ,5,1,0,1,13,21,3,0.11268875947008923,3.1514730468447847,0.1495813380817823,0.022537751894017848,0.630294609368957,0.029916267616356462,3.4137431443966566,0.0330103217212043,-0.04648966654214068,0.9231722814347166,0.036984243107217374,0.07682771856528328,-0.036984243107217415,0
277,2017,MTL,6,2,1,1,11,14,4,3.564628408849782,1.5755132253319704,1.1143980312193231,0.594104734808297,0.2625855375553284,0.18573300520322053,6.254539665401076,0.56992658125883,0.490426592995485,0.25189914999618757,-0.6342888883313117,0.7481008500038123,0.6342888883313116,0
278,2017,BOS,6,2,1,3,13,15,6,2.6945211544881915,1.254246000530056,0.9039604073019873,0.44908685908136525,0.20904100008834267,0.15066006788366457,4.852727562320235,0.5552591032330404,0.4757591149696954,0.25846206786238035,-0.6277259704651189,0.7415379321376198,0.627725970465119,0
279,2017,SJS,6,2,1,1,14,12,4,3.8668207902404323,3.200914211008796,1.0736511322252902,0.6444701317067387,0.5334857018347993,0.1789418553708817,8.14138613347452,0.47495853001510685,0.39545854175176187,0.39316575316920066,-0.4930222851582986,0.6068342468307991,0.49302228515829843,0
280,2017,TOR,6,2,2,3,16,18,5,1.7500252162176373,3.811575025335958,0.906436908760288,0.29167086936960623,0.6352625042226597,0.15107281812671466,6.468037150313883,0.2705651151265746,0.19106512686322963,0.5892939290169334,-0.2968941093105658,0.41070607098306655,0.29689410931056587,0
281,2017,STL,11,6,2,0,22,23,10,6.299258383541423,2.673943808742414,2.1473022644505813,0.5726598530492203,0.2430858007947649,0.19520929676823465,11.120504456734416,0.5664543733649315,0.48695438510158656,0.24045166468353082,-0.6457363736439684,0.7595483353164694,0.6457363736439686,0
282,2017,NYR,12,6,1,3,34,30,14,5.457695976048018,10.517800629720943,2.1930021663612154,0.45480799800400146,0.8764833858100786,0.18275018053010128,18.168498772130175,0.3003933370884736,0.22089334882512862,0.5789031202652182,-0.3072849180622811,0.42109687973478194,0.30728491806228125,0
283,2017,EDM,13,7,1,3,36,35,16,4.807396496972622,8.763680645308021,2.2245694349497733,0.3697997305363555,0.6741292804083093,0.1711207257653672,15.795646577230416,0.3043494594202008,0.22484947115685583,0.5548162022022546,-0.3313718361252447,0.4451837977977454,0.33137183612524473,0
284,2017,WSH,13,7,4,2,36,36,12,5.155877202307622,12.28144344299376,1.266455870759406,0.3966059386390478,0.9447264186918277,0.09741968236610815,18.70377651606079,0.275659688185448,0.19615969992210303,0.6566290734092005,-0.22955896491829875,0.3433709265907995,0.2295589649182988,0
285,2017,ANA,17,10,4,1,50,52,17,5.8514112445654645,17.984050000868237,2.1820724099251705,0.3442006614450273,1.0578852941687198,0.12835720058383357,26.01753365535887,0.22490261075765883,0.14540262249431385,0.6912280863779736,-0.19495995194952564,0.3087719136220264,0.1949599519495257,0
286,2017,OTT,19,11,6,2,47,50,18,7.5725158594733095,12.14193906025819,2.9954585138919874,0.3985534662880689,0.6390494242241153,0.15765571125747302,22.709913433623488,0.33344538637746246,0.2539453981141175,0.5346536919106556,-0.35153434641684367,0.4653463080893444,0.3515343464168437,0
287,2017,NSH,22,14,2,1,60,48,27,12.850260326863687,19.825536561715495,3.4437735278847135,0.5841027421301676,0.9011607528052498,0.15653516035839607,36.1195704164639,0.3557700210356412,0.2762700327722962,0.548886277802426,-0.3373017605250732,0.45111372219757373,0.33730176052507305,0
288,2017,PIT,25,16,2,2,77,57,32,12.508731308396174,31.432013680555915,4.6371888556338,0.5003492523358469,1.2572805472222366,0.185487554225352,48.57793384458589,0.25749821613276164,0.17799822786941666,0.6470430335945437,-0.23914500473295552,0.35295696640545615,0.23914500473295547,1
289,2018,LAK,4,0,0,1,3,7,1,2.8978429158105703,-2.7841960891013726,1.07609490718904,0.7244607289526426,-0.6960490222753432,0.26902372679726,1.1897417338982377,2.4356907329086197,2.0541778935209147,-2.3401684666291733,-2.817903038010872,3.340168466629173,2.8179030380108716,0
290,2018,ANA,4,0,0,0,4,16,0,0.6340185337483364,-1.4828945762015042,0.18884774112438155,0.1585046334370841,-0.37072364405037606,0.04721193528109539,-0.6600283013287863,-0.9605929510475743,-1.3421057904352793,2.2467136230614684,1.7689790516797697,-1.2467136230614686,-1.7689790516797697,0
291,2018,MIN,5,1,0,0,9,16,2,1.9311764803751685,0.11449661714766206,0.8041075715511183,0.3862352960750337,0.022899323429532412,0.16082151431022368,2.849780669073949,0.6776579339359173,0.2961450945482123,0.040177343607593605,-0.43755722777410516,0.9598226563924064,0.4375572277741052,0
292,2018,NJD,5,1,0,0,12,18,2,1.9287672301033645,1.2300187050317861,0.7641354399656518,0.3857534460206729,0.24600374100635722,0.15282708799313036,3.9229213751008025,0.4916660431548423,0.11015320376713728,0.3135466116753818,-0.164187959706317,0.6864533883246182,0.16418795970631705,0
293,2018,PHI,6,2,0,0,15,28,4,0.2522527540838889,2.6148472015076965,-0.14349720830956603,0.042042125680648156,0.4358078669179494,-0.02391620138492767,2.7236027472820195,0.09261730784183594,-0.2888955315458691,0.9600692333407087,0.4823346619590099,0.03993076665929124,-0.4823346619590099,0
294,2018,COL,6,2,0,0,15,22,4,1.7991192597052956,3.705522370027426,0.8856068146693131,0.2998532099508826,0.6175870616712377,0.14760113577821884,6.390248444402035,0.2815413634318638,-0.09997147595584122,0.5798714091114134,0.10213683772971466,0.42012859088858645,-0.10213683772971471,0
295,2018,CBJ,6,2,2,2,18,24,4,1.4231022435875185,3.8818255276352565,0.8409270575180213,0.2371837072645864,0.6469709212725427,0.14015450958633688,6.145854828740796,0.23155480941926077,-0.14995802996844426,0.6316168597868738,0.15388228840517498,0.3683831402131263,-0.15388228840517487,0
296,2018,TOR,7,3,0,0,20,28,6,1.2917517567812182,5.137128226375455,0.6692694672615926,0.18453596525445976,0.7338754609107793,0.09560992389451324,7.098149450418266,0.18198429968322244,-0.1995285397044826,0.7237278198013631,0.24599324841966436,0.2762721801986369,-0.24599324841966425,0
297,2018,BOS,12,5,0,1,41,37,11,5.655979495345674,12.330944716271437,1.4679132661352772,0.4713316246121395,1.027578726355953,0.1223261055112731,19.45483747775239,0.2907235540679062,-0.09078928531979885,0.63382409287009,0.15608952148839123,0.36617590712991,-0.15608952148839117,0
298,2018,SJS,10,6,1,1,30,26,12,5.388819976337499,7.195465007331332,2.128651686548958,0.5388819976337499,0.7195465007331332,0.21286516865489583,14.712936670217788,0.36626406387282645,-0.015248775514878576,0.4890570229868883,0.01132245160518952,0.5109429770131119,-0.011322451605189299,0
299,2018,PIT,12,6,0,1,42,34,13,6.876514934776499,14.162334469099882,1.410708297957815,0.573042911231375,1.1801945390916568,0.11755902482981791,22.449557701834195,0.3063095953206538,-0.0752032440670512,0.6308513805571669,0.15311680917546816,0.3691486194428331,-0.15311680917546805,0
300,2018,NSH,13,7,1,0,41,42,13,5.7532588348900155,10.325195323347097,1.8582193308582953,0.44255837191461656,0.7942457941036228,0.14293994852756117,17.93667348909541,0.32075394795962064,-0.06075889142808438,0.5756471694500263,0.09791259806832747,0.4243528305499738,-0.09791259806832736,0
301,2018,WPG,17,9,0,1,53,42,19,9.527937793772823,14.776542044380642,3.076969927797208,0.5604669290454601,0.8692083555518025,0.18099823104689458,27.381449765950673,0.3479705375433037,-0.03354230184440132,0.53965521076081,0.06192063937911124,0.46034478923919,-0.061920639379111186,0
302,2018,TBL,17,11,1,0,50,48,21,8.650430433253367,12.287343609667358,2.9633161385538913,0.508848849014904,0.722784918215727,0.17431271403258183,23.90109018147462,0.36192618694682754,-0.019586652440877483,0.5140913454730653,0.03635677409136656,0.48590865452693455,-0.03635677409136662,0
303,2018,VEG,20,13,2,1,57,47,25,11.237331099449476,14.225577821825485,4.04647248409167,0.5618665549724737,0.7112788910912743,0.20232362420458352,29.50938140536663,0.3808053766049408,-7.074627827642344e-4,0.4820696722310281,0.00433510084932931,0.5179303277689721,-0.004335100849329088,0
304,2018,WSH,24,16,3,2,86,61,31,13.514160207273953,28.316299758556564,3.6208592276249663,0.5630900086364147,1.17984582327319,0.15086913448437358,45.45131919345548,0.29733262855921355,-0.08418021082849148,0.6230028140224765,0.1452682426407777,0.37699718597752346,-0.1452682426407777,1
305,2019,PIT,4,0,0,1,6,14,1,1.4163744022966485,0.06761252102695611,0.4706178063106926,0.3540936005741621,0.016903130256739028,0.11765445157767315,1.9546047296342972,0.7246346950985069,0.345218234383111,0.03459140357222316,-0.4587898831475199,0.9654085964277768,0.4587898831475198,0
306,2019,TBL,4,0,0,0,8,19,0,0.7110969732737742,1.3674514974949303,-0.1205066852546487,0.17777424331844355,0.3418628743737326,-0.030126671313662173,1.9580417855140557,0.36316741477868203,-0.016249045936713835,0.698377076327779,0.20499578960803594,0.3016229236722211,-0.20499578960803588,0
307,2019,CGY,5,1,0,2,11,17,4,1.162183883224385,1.631541927193504,0.9914307231502656,0.232436776644877,0.32630838543870083,0.19828614463005312,3.7851565335681547,0.3070372051770416,-0.07237925553835428,0.4310368442426073,-0.062344442477135775,0.5689631557573926,0.062344442477135664,0
308,2019,NSH,6,2,1,1,12,18,4,2.126582272604712,1.589690572685008,0.8289111836187084,0.35443037876745204,0.26494842878083463,0.1381518639364514,4.545184028908428,0.4678759449736587,0.08845948425826283,0.34975274104947257,-0.1436285456702705,0.6502472589505275,0.1436285456702705,0
309,2019,WPG,6,2,1,0,16,16,3,2.6658681258597796,4.183770692940653,0.8173611755271493,0.44431135430996327,0.6972951154901089,0.1362268625878582,7.666999994327582,0.34770681202975323,-0.03170964868564263,0.5456854957657505,0.052304209046007466,0.45431450423424946,-0.05230420904600752,0
310,2019,TOR,7,3,0,0,17,23,6,2.8305255299794676,2.0936199089104677,1.3007326160324966,0.4043607899970668,0.2990885584157811,0.1858189451474995,6.224878054922431,0.45471180399127337,0.0752953432758775,0.33633107194042156,-0.15705021477932152,0.6636689280595786,0.15705021477932157,0
311,2019,WSH,7,3,1,1,20,21,6,2.7427947005951383,4.4736099046444915,1.0605386717729384,0.39182781437073405,0.6390871292349274,0.1515055245389912,8.276943277012569,0.3313777331557486,-0.048038727559647276,0.5404905838933295,0.04710929717358642,0.4595094161066704,-0.047109297173586584,0
312,2019,VEG,7,3,0,2,25,23,8,2.550393985560607,9.108276192133781,0.9239106004840473,0.3643419979372296,1.3011823131619686,0.13198722864057819,12.582580778178436,0.20269243889804173,-0.17672402181735414,0.7238798107245193,0.23049852400477627,0.27612018927548065,-0.23049852400477633,0
313,2019,NYI,8,4,1,1,19,19,8,4.700542555514337,4.828768598198144,1.4833686197609428,0.5875678194392921,0.603596074774768,0.18542107747011785,11.012679773473424,0.4268300406624622,0.04741357994706635,0.4384735321033619,-0.0549077546163812,0.5615264678966381,0.05490775461638109,0
314,2019,CBJ,10,6,1,1,30,25,12,4.7597916837532654,7.96370095937994,1.8661577392818507,0.47597916837532656,0.796370095937994,0.18661577392818507,14.589650382415057,0.3262443964723277,-0.05317206424306814,0.5458459079306389,0.052464621210895845,0.4541540920693611,-0.0524646212108959,0
315,2019,COL,12,7,3,0,35,31,11,6.328931715063422,10.614520511209633,2.0906144973605247,0.5274109762552851,0.8845433759341361,0.17421787478004372,19.03406672363358,0.3325054917037318,-0.04691096901166408,0.5576590996200593,0.06427781290031626,0.4423409003799407,-0.06427781290031626,0
316,2019,DAL,13,7,1,2,35,30,15,6.7672734936445975,7.309109915736303,2.930691489217434,0.5205594995111229,0.5622392242874079,0.22543780686287954,17.007074898598333,0.3979093132706985,0.01849285255530264,0.42976878500950777,-0.0636125017102353,0.5702312149904923,0.06361250171023536,0
317,2019,CAR,15,8,2,1,39,42,15,7.626598783471039,7.246458286405768,1.493907101676083,0.5084399188980693,0.4830972190937179,0.09959380677840553,16.36696417155289,0.46597516213340806,0.0865587014180122,0.44274907737628577,-0.0506322093434573,0.5572509226237141,0.050632209343457135,0
318,2019,SJS,20,10,3,1,58,66,18,6.560310084243947,16.810661554515,1.64545293289612,0.3280155042121974,0.84053307772575,0.082272646644806,25.01642457165507,0.2622401161066448,-0.11717634460875104,0.6719849795626818,0.1786036928429387,0.3280150204373183,-0.1786036928429387,0
319,2019,BOS,24,15,1,2,79,51,31,14.493917842457208,25.39410315283627,4.813982140709943,0.603913243435717,1.058087631368178,0.2005825891962476,44.70200313600341,0.324234191437915,-0.05518226927748088,0.5680752845812321,0.07469399786148906,0.43192471541876803,-0.07469399786148895,0
320,2019,STL,26,16,2,2,75,70,32,13.018152337950145,22.48059524315673,3.3011111743970445,0.5006981668442363,0.8646382785829512,0.12696581439988633,38.79985875550392,0.3355206115564394,-0.043895849158956446,0.5793988938160185,0.08601760709627543,0.4206011061839815,-0.08601760709627548,1
